frame ft primitives
231 13.000000 1819593.000000
232 13.000000 1794289.250000
233 12.600000 1765944.625000
234 12.700000 1739229.000000
235 12.200000 1710775.750000
236 11.900000 1676458.250000
237 11.900000 1643118.000000
238 11.400000 1606411.250000
239 11.300000 1580021.375000
240 11.100000 1552219.750000
241 11.000000 1524852.625000
242 10.600000 1493793.000000
243 10.400000 1465882.750000
244 10.400000 1440361.750000
245 10.200000 1407673.250000
246 9.900000 1388559.625000
247 9.900000 1356739.750000
248 9.800000 1332413.375000
249 9.300000 1311996.625000
250 9.000000 1290819.625000
251 9.100000 1263778.250000
252 8.900000 1242709.750000
253 8.700000 1214799.625000
254 8.200000 1185803.375000
255 8.000000 1163649.000000
256 8.000000 1134761.375000
257 7.900000 1105330.750000
258 7.500000 1081438.750000
259 7.100000 1059175.750000
260 6.900000 1037455.812500
261 7.000000 1014215.375000
262 6.900000 996513.625000
263 6.800000 975119.375000
264 6.700000 950467.187500
265 6.200000 927118.187500
266 6.800000 910176.625000
267 6.800000 893126.375000
268 6.900000 876510.625000
269 6.400000 861849.625000
270 6.300000 844582.187500
271 7.400000 829378.187500
272 6.300000 845776.812500
273 6.000000 885307.187500
274 6.200000 927226.812500
275 7.000000 966540.000000
276 7.200000 1017799.187500
277 7.800000 1073185.250000
278 8.100000 1112389.750000
279 8.300000 1176898.250000
280 9.000000 1237605.625000
281 9.100000 1292122.750000
282 9.900000 1336214.375000
283 10.300000 1397790.625000
284 10.400000 1476742.750000
285 11.000000 1555260.625000
286 11.500000 1647353.375000
287 12.400000 1745310.625000
288 13.300000 1868354.375000
289 13.900000 2008448.375000
290 15.000000 2168524.750000
291 16.299999 2407553.500000
292 17.900000 2662329.000000
293 19.100000 2974445.500000
294 21.500000 3310453.750000
295 23.100000 3623656.000000
296 25.100000 3915681.500000
297 26.900000 4229427.000000
298 28.500000 4540240.000000
299 29.900000 4817713.000000
300 34.500000 5112344.500000
301 29.900000 5400026.500000
302 34.700001 5711817.000000
303 36.400002 6026214.000000
304 38.099998 6348647.000000
305 39.799999 6672275.000000
306 41.400002 6991560.000000
307 43.299999 7324526.500000
308 44.900002 7644680.000000
309 46.500000 7987638.500000
310 48.500000 8338200.000000
311 50.400002 8707222.000000
312 52.599998 9106218.000000
313 54.400002 9552130.000000
314 57.000000 10018023.000000
315 59.500000 10448188.000000
316 61.200001 10789736.000000
317 62.799999 11057434.000000
318 64.000000 11283214.000000
319 64.900002 11451870.000000
320 65.500000 11551238.000000
321 66.000000 11612164.000000
322 66.400002 11617919.000000
323 65.599998 11537773.000000
324 65.000000 11396267.000000
325 63.900002 11211212.000000
326 62.900002 11048639.000000
327 62.099998 10890082.000000
328 61.200001 10704158.000000
329 60.099998 10536372.000000
330 59.500000 10398776.000000
331 59.000000 10259877.000000
332 58.099998 10076234.000000
333 57.400002 9877605.000000
334 56.299999 9699500.000000
335 55.500000 9529867.000000
336 54.599998 9349483.000000
337 54.000000 9160953.000000
338 53.000000 8965582.000000
339 52.099998 8676271.000000
340 50.299999 8366327.000000
341 48.900002 8034445.500000
342 47.000000 7633602.500000
343 44.799999 7182913.000000
344 42.000000 6696711.000000
345 39.299999 6192045.500000
346 36.599998 5740596.000000
347 34.200001 5323137.500000
348 32.099998 4969644.500000
349 30.200001 4664913.500000
350 28.600000 4398300.000000
351 26.799999 4113008.000000
352 25.299999 3825869.500000
353 23.700001 3578912.750000
354 22.400000 3362690.500000
355 21.299999 3160803.000000
356 20.100000 2942625.500000
357 18.799999 2762349.500000
358 18.000000 2578164.000000
359 16.400000 2380837.750000
360 15.200000 2189376.000000
361 14.100000 2011380.625000
362 13.300000 1911903.000000
363 13.000000 1864770.625000
364 12.300000 1793637.625000
365 12.100000 1720984.250000
366 11.800000 1648765.250000
367 11.100000 1582736.375000
368 10.800000 1518119.375000
369 10.200000 1438407.000000
370 9.900000 1359129.000000
371 9.300000 1298964.625000
372 9.000000 1235976.625000
373 9.700000 1187106.625000
374 7.100000 1118145.625000
375 7.900000 1030722.625000
376 7.100000 967951.812500
377 6.700000 894103.812500
378 6.100000 819930.000000
379 5.500000 744235.812500
380 5.100000 671691.000000
381 4.900000 599580.625000
382 4.000000 546909.625000
383 3.900000 497822.406250
384 3.800000 463287.593750
385 3.300000 432771.000000
386 3.300000 412028.406250
387 3.200000 402254.406250
388 3.100000 393349.187500
389 3.000000 373041.000000
390 3.000000 357619.812500
391 2.600000 350886.593750
392 3.100000 351103.812500
393 2.800000 360660.593750
394 2.700000 381511.812500
395 3.100000 395521.187500
396 3.000000 405295.187500
397 3.300000 416155.187500
398 3.200000 440373.000000
399 3.600000 474147.593750
400 3.800000 511288.812500
401 4.100000 561570.625000
402 4.300000 620974.812500
403 5.000000 692542.187500
404 5.300000 767584.812500
405 5.900000 841650.000000
406 6.200000 916041.000000
407 7.000000 986631.000000
408 7.300000 1056135.000000
409 7.900000 1141168.750000
410 8.500000 1204048.250000
411 8.900000 1251940.750000
412 9.100000 1316883.625000
413 9.600000 1381717.750000
414 10.200000 1464579.625000
415 10.500000 1537341.625000
416 12.100000 1601307.000000
417 10.200000 1669290.625000
418 11.800000 1744659.000000
419 12.200000 1816009.250000
420 12.700000 1878671.375000
421 13.100000 1925369.375000
422 13.100000 1819701.625000
423 11.800000 1613796.000000
424 10.400000 1415058.000000
425 9.700000 1221641.375000
426 6.800000 1001726.375000
427 5.700000 775078.187500
428 4.500000 589589.375000
429 3.400000 476645.406250
430 2.600000 398019.000000
431 2.300000 336225.593750
432 2.200000 291591.000000
433 2.100000 250974.593750
434 2.300000 221652.593750
435 2.300000 198955.203125
436 2.200000 183316.796875
437 2.200000 166809.593750
438 2.200000 159859.203125
439 2.400000 159750.593750
440 2.400000 160836.593750
441 2.100000 176692.203125
442 2.400000 184728.593750
443 2.100000 199932.593750
444 2.200000 216874.203125
445 2.000000 246413.406250
446 2.000000 283120.187500
447 2.100000 310704.593750
448 2.500000 338180.406250
449 2.300000 363810.000000
450 3.100000 389982.593750
451 3.200000 421585.187500
452 3.200000 460681.187500
453 3.900000 505641.593750
454 3.600000 539416.187500
455 4.000000 571453.187500
456 4.500000 595345.187500
457 4.500000 624341.375000
458 5.000000 646278.625000
459 5.000000 673320.000000
460 5.100000 701881.812500
461 5.400000 737828.375000
462 5.700000 784635.000000
463 6.100000 828183.625000
464 6.000000 865107.625000
465 6.700000 916475.375000
466 6.900000 972621.625000
467 7.600000 1032243.000000
468 7.600000 1104462.000000
469 8.400000 1184608.750000
470 9.100000 1302114.000000
471 10.000000 1449049.750000
472 11.100000 1634212.750000
473 12.400000 1846525.750000
474 14.000000 2127691.250000
475 15.800000 2490198.000000
476 18.000000 2863130.500000
477 20.299999 3222705.000000
478 22.000000 3565012.000000
479 24.299999 3894070.500000
480 26.200001 4247454.500000
481 28.100000 4583137.000000
482 29.799999 4901335.500000
483 31.500000 5228330.500000
484 33.400002 5597135.500000
485 35.200001 5984512.000000
486 37.000000 6336050.500000
487 39.000000 6728530.500000
488 41.000000 7157934.500000
489 43.299999 7560733.000000
490 45.400002 7961140.000000
491 47.599998 8385006.500000
492 49.900002 8839279.000000
493 52.200001 9322875.000000
494 54.799999 9852084.000000
495 57.599998 10362503.000000
496 60.099998 10865755.000000
497 62.599998 11312102.000000
498 64.699997 11676130.000000
499 66.500000 11994544.000000
500 68.199997 12254966.000000
501 69.099998 12480964.000000
502 70.400002 12654724.000000
503 70.900002 12736717.000000
504 71.300003 12731722.000000
505 70.900002 12655810.000000
506 70.000000 12518430.000000
507 69.000000 12352707.000000
508 67.900002 12153752.000000
509 67.300003 12014418.000000
510 66.699997 11853038.000000
511 65.800003 11674717.000000
512 65.000000 11499981.000000
513 64.699997 11357930.000000
514 63.799999 11172877.000000
515 63.000000 10986844.000000
516 62.099998 10827746.000000
517 61.599998 10618150.000000
518 60.299999 10337199.000000
519 58.599998 10002169.000000
520 57.400002 9633254.000000
521 55.400002 9226982.000000
522 53.200001 8802899.000000
523 50.700001 8332226.500000
524 48.400002 7824087.000000
525 45.299999 7254371.000000
526 42.299999 6694212.000000
527 39.299999 6165657.000000
528 36.400002 5694332.000000
529 33.900002 5270249.500000
530 31.900000 4911869.500000
531 30.000000 4601816.500000
532 28.100000 4268089.000000
533 25.799999 3933600.500000
534 24.500000 3657648.000000
535 22.299999 3401352.000000
536 21.299999 3158739.500000
537 19.799999 2914063.750000
538 18.400000 2684700.500000
539 17.100000 2465220.000000
540 15.700000 2238354.500000
541 14.200000 2023978.250000
542 13.200000 1948609.750000
543 13.600000 1942528.250000
544 13.400000 1944157.250000
545 13.500000 1930799.375000
546 13.400000 1915052.375000
547 13.000000 1864119.000000
548 12.700000 1834797.000000
549 12.400000 1800045.000000
550 12.400000 1766813.375000
551 12.100000 1756713.625000
552 12.000000 1733364.625000
553 11.900000 1679281.750000
554 11.500000 1638231.000000
555 11.200000 1580564.375000
556 10.800000 1520834.375000
557 10.500000 1474136.375000
558 9.900000 1390623.000000
559 9.900000 1338277.750000
560 9.000000 1262149.250000
561 8.800000 1201007.375000
562 8.500000 1142472.000000
563 8.100000 1111738.250000
564 8.200000 1083067.750000
565 7.800000 1065909.000000
566 7.800000 1036695.625000
567 7.900000 1042342.812500
568 7.800000 1045926.625000
569 8.000000 1078398.000000
570 8.100000 1102181.375000
571 8.300000 1115973.625000
572 8.400000 1123249.750000
573 8.300000 1124661.625000
574 8.300000 1123141.250000
575 8.600000 1121403.625000
576 8.600000 1125530.375000
577 8.400000 1124987.375000
578 8.400000 1128897.000000
579 8.400000 1125747.625000
580 8.200000 1127811.000000
581 8.200000 1121186.375000
582 8.100000 1111521.000000
583 7.900000 1107611.375000
584 8.100000 1105548.000000
585 8.200000 1096208.375000
586 8.200000 1089692.375000
587 8.100000 1079266.750000
588 7.900000 1078180.750000
589 8.100000 1077529.250000
590 7.900000 1080244.250000
591 8.000000 1076008.750000
592 8.200000 1071447.625000
593 7.700000 1063085.375000
594 8.000000 1056243.625000
595 7.700000 1051248.000000
596 7.700000 1041799.812500
597 7.800000 1041256.812500
598 7.700000 1036478.375000
599 7.800000 1029202.187500
600 7.900000 1018668.000000
601 8.300000 1012152.000000
602 7.000000 984893.375000
603 7.100000 959263.812500
604 7.000000 948186.625000
605 6.900000 915498.000000
606 6.800000 904529.375000
607 6.800000 900945.625000
608 6.800000 895189.812500
609 6.800000 895515.625000
610 6.800000 916692.625000
611 6.900000 932113.812500
612 7.100000 965019.625000
613 7.500000 1000749.000000
614 7.500000 1030396.812500
615 7.900000 1054180.250000
616 7.900000 1069167.000000
617 8.000000 1088823.625000
618 7.800000 1119991.750000
619 8.000000 1140843.000000
620 8.100000 1149856.750000
621 8.300000 1160282.375000
622 8.300000 1164192.000000
623 8.200000 1163649.000000
624 8.000000 1160825.375000
625 8.300000 1147684.750000
626 8.000000 1136824.750000
627 8.400000 1136064.625000
628 7.800000 1139539.750000
629 8.000000 1142037.625000
630 7.900000 1127376.625000
631 8.000000 1102290.000000
632 7.800000 1071230.375000
633 7.400000 1045926.625000
634 7.300000 1021600.187500
635 7.000000 985979.375000
636 7.000000 956440.187500
637 7.500000 930810.625000
638 6.100000 895732.812500
639 6.300000 865107.625000
640 6.100000 838392.000000
641 6.000000 806898.000000
642 5.900000 778770.625000
643 5.500000 754987.187500
644 5.500000 731421.000000
645 5.100000 706117.187500
646 4.900000 677012.375000
647 4.900000 639762.625000
648 4.500000 602838.625000
649 4.300000 555597.625000
650 4.000000 511723.187500
651 3.900000 485985.000000
652 3.200000 453187.812500
653 3.200000 417349.812500
654 3.200000 389548.187500
655 2.800000 369240.000000
656 3.000000 360226.187500
657 2.900000 353058.593750
658 2.800000 358814.406250
659 2.600000 346325.406250
660 2.800000 351103.812500
661 2.800000 344153.406250
662 2.900000 337311.593750
663 2.800000 336768.593750
664 3.100000 334270.812500
665 2.500000 336660.000000
666 2.500000 333076.187500
667 3.000000 331555.812500
668 2.400000 332750.406250
669 2.900000 333293.406250
670 2.400000 333945.000000
671 2.500000 341655.593750
672 2.400000 338071.812500
673 2.500000 335574.000000
674 2.500000 340678.187500
675 2.600000 344153.406250
676 2.800000 341004.000000
677 2.900000 336660.000000
678 2.800000 333184.812500
679 2.600000 339918.000000
680 2.900000 347737.187500
681 2.800000 354470.406250
682 2.800000 362072.406250
683 2.600000 367285.187500
684 3.100000 372498.000000
685 2.800000 369348.593750
686 2.500000 368045.406250
687 3.300000 370326.000000
688 2.900000 375864.593750
689 2.600000 380751.593750
690 3.100000 384661.187500
691 2.500000 383466.593750
692 2.800000 385530.000000
693 3.000000 388245.000000
694 2.700000 382489.187500
695 3.100000 375213.000000
696 2.900000 381729.000000
697 2.700000 380751.593750
698 3.100000 387159.000000
699 2.500000 384987.000000
700 2.900000 388462.187500
701 2.900000 394326.593750
702 3.100000 397258.812500
703 2.900000 393675.000000
704 2.700000 390091.187500
705 2.800000 384661.187500
706 2.600000 385312.812500
707 2.900000 382054.812500
708 2.700000 380100.000000
709 2.700000 369783.000000
710 2.800000 372389.406250
711 2.600000 373475.406250
712 2.900000 373366.812500
713 2.700000 375647.406250
714 2.900000 376190.406250
715 2.700000 371846.406250
716 2.800000 368805.593750
717 3.100000 367719.593750
718 2.500000 366959.406250
719 3.300000 363701.406250
720 2.500000 361963.812500
